state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
02,AK,2020-01-22,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-01-29,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-02-05,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-02-12,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-02-19,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-02-26,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-03-04,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-03-11,,,,0.0,0.0,0.21738620689655172,733017
02,AK,2020-03-18,,,,1.5006473246868763,0.0,0.21738620689655172,733017
02,AK,2020-03-25,,,,7.093969171247051,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-04-01,,,,11.732333629370123,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-04-08,,,,11.732333629370123,0.5456899362497732,0.21738620689655172,733017
02,AK,2020-04-15,,,,8.867461464058813,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-04-22,,,,5.047631910310402,0.0,0.21738620689655172,733017
02,AK,2020-04-29,,,,2.4556047131239795,0.0,0.21738620689655172,733017
02,AK,2020-05-06,,,,2.592027197186423,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-05-13,,,,2.0463372609366495,0.0,0.21738620689655172,733017
02,AK,2020-05-20,,,,2.0463372609366495,0.0,0.21738620689655172,733017
02,AK,2020-05-27,,,,3.137717133436196,0.0,0.21738620689655172,733017
02,AK,2020-06-03,,,,12.41444604968234,0.0,0.21738620689655172,733017
02,AK,2020-06-10,,,,13.369403438119443,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-06-17,,,,13.232980954057,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-06-24,,,,14.733628278743875,0.0,0.21738620689655172,733017
02,AK,2020-07-01,,,,27.148074328426215,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-07-08,,,,34.51488846779816,0.40926745218732985,0.21738620689655172,733017
02,AK,2020-07-15,,,,57.433865790288635,0.0,0.21738620689655172,733017
02,AK,2020-07-22,,,,69.3026219037212,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-07-29,,,,93.31297909871121,0.40926745218732985,0.21738620689655172,733017
02,AK,2020-08-05,,,,81.98991292152841,0.5456899362497732,0.21738620689655172,733017
02,AK,2020-08-12,,,,66.98343967465966,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-08-19,,,,76.12374610684337,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-08-26,,,,63.43645508903613,0.9549573884371031,0.21738620689655172,733017
02,AK,2020-09-02,,,,64.66425744559812,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-09-09,,,,74.62309878215649,0.40926745218732985,0.21738620689655172,733017
02,AK,2020-09-16,,,,72.1674940690325,0.2728449681248866,0.21738620689655172,733017
02,AK,2020-09-23,,,,87.5832347680886,0.1364224840624433,0.21738620689655172,733017
02,AK,2020-09-30,,,,113.63992922401526,1.5006473246868763,0.21738620689655172,733017
02,AK,2020-10-07,,,,139.15093374369218,0.5456899362497732,0.21738620689655172,733017
02,AK,2020-10-14,,,,182.94255112773646,0.6821124203122164,0.21738620689655172,733017
02,AK,2020-10-21,,,,209.81778048803778,0.5456899362497732,0.21738620689655172,733017
02,AK,2020-10-28,,,,356.6083733392268,0.40926745218732985,0.21738620689655172,733017
02,AK,2020-11-04,,,,372.02411403828285,2.0463372609366495,0.21738620689655172,733017
02,AK,2020-11-11,,,,490.84809765667103,1.6370698087493194,0.21738620689655172,733017
02,AK,2020-11-18,,,,588.7994412135054,0.5456899362497732,0.21738620689655172,733017
02,AK,2020-11-25,,,,560.9692544647669,2.182759744999093,0.21738620689655172,733017
02,AK,2020-12-02,,,,617.1753178984935,0.6821124203122164,0.21738620689655172,733017
02,AK,2020-12-09,,,,630.544721336613,3.683407069685969,0.21738620689655172,733017
02,AK,2020-12-16,0.0,0.0,0.0,466.1556280413688,4.092674521873299,0.21738620689655172,733017
02,AK,2020-12-23,0.0,0.0,0.0,303.26718207081143,2.182759744999093,0.21738620689655172,733017
02,AK,2020-12-30,0.0,0.0,0.0,235.19236252365224,0.9549573884371031,0.21738620689655172,733017
02,AK,2021-01-06,0.0,0.0,0.0,276.39195271051017,2.319182229061536,0.21738620689655172,733017
02,AK,2021-01-13,0.0,0.0,0.0,269.1615610552006,0.8185349043746597,0.21738620689655172,733017
02,AK,2021-01-20,0.0,0.0,0.0,187.85376055398442,3.683407069685969,0.21738620689655172,733017
02,AK,2021-01-27,0.0,0.0,0.0,161.11495367774555,1.0913798724995465,0.21738620689655172,733017
02,AK,2021-02-03,0.0,0.0,0.0,129.05566992307138,2.4556047131239795,0.21738620689655172,733017
02,AK,2021-02-10,0.0,0.0,0.0,134.92183673775642,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-02-17,0.0,22.0,0.0,110.09294463839176,1.0913798724995465,0.21738620689655172,733017
02,AK,2021-02-24,0.0,28.2,0.0,120.73389839526233,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-03-03,0.0,30.8,0.0,119.50609603870033,1.6370698087493194,0.21738620689655172,733017
02,AK,2021-03-10,21.5,34.0,0.0,124.14446049682341,0.2728449681248866,0.21738620689655172,733017
02,AK,2021-03-17,24.4,37.8,0.0,124.69015043307319,0.2728449681248866,0.21738620689655172,733017
02,AK,2021-03-24,26.7,41.6,0.0,128.78282495494648,0.6821124203122164,0.21738620689655172,733017
02,AK,2021-03-31,29.3,44.3,0.0,161.79706609805777,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-04-07,32.6,46.4,0.0,164.7983607474315,0.0,0.21738620689655172,733017
02,AK,2021-04-14,40.2,50.5,0.0,151.8382247614994,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-04-21,42.7,52.2,0.0,156.34016673556002,2.7284496812488657,0.21738620689655172,733017
02,AK,2021-04-28,44.6,53.4,0.0,142.1522283930659,1.6370698087493194,0.21738620689655172,733017
02,AK,2021-05-05,46.9,54.8,0.0,99.72483584964604,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-05-12,48.3,55.7,0.0,77.07870349528046,0.6821124203122164,0.21738620689655172,733017
02,AK,2021-05-19,49.3,56.6,0.0,61.799385280286806,2.182759744999093,0.21738620689655172,733017
02,AK,2021-05-26,50.3,57.7,0.0,40.51747776654566,0.0,0.21738620689655172,733017
02,AK,2021-06-02,51.0,58.5,0.0,31.37717133436196,0.0,0.21738620689655172,733017
02,AK,2021-06-09,51.8,59.1,0.0,25.238159551552013,0.0,0.21738620689655172,733017
02,AK,2021-06-16,52.6,59.7,0.0,21.14548502967871,0.5456899362497732,0.21738620689655172,733017
02,AK,2021-06-23,53.1,60.1,0.0,32.33212872279906,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-06-30,54.2,61.3,0.0,35.06057840404793,0.40926745218732985,0.21738620689655172,733017
02,AK,2021-07-07,55.6,62.6,0.0,42.700237511544756,0.0,0.21738620689655172,733017
02,AK,2021-07-14,56.1,63.0,0.0,78.03366088371756,0.5456899362497732,0.21738620689655172,733017
02,AK,2021-07-21,56.4,63.1,0.0,163.5705583908695,0.1364224840624433,0.21738620689655172,733017
02,AK,2021-07-28,56.8,63.6,0.0,210.90916036053736,0.5456899362497732,0.21738620689655172,733017
02,AK,2021-08-04,57.1,64.2,0.0,258.11133984614276,0.9549573884371031,0.21738620689655172,733017
02,AK,2021-08-11,57.4,64.7,0.0,288.12428633988026,0.9549573884371031,0.21738620689655172,733017
02,AK,2021-08-18,57.8,65.3,0.0,409.4038746713924,1.6370698087493194,0.21738620689655172,733017
02,AK,2021-08-25,58.3,66.0,0.0,457.97027899762213,3.5469845856235254,0.21738620689655172,733017
02,AK,2021-09-01,58.8,66.9,0.0,498.0784893119805,1.3642248406244328,0.21738620689655172,733017
02,AK,2021-09-08,59.5,67.8,0.0,581.7054720422582,1.0913798724995465,0.21738620689655172,733017
02,AK,2021-09-15,60.1,68.9,0.0,666.6966796131604,1.6370698087493194,0.21738620689655172,733017
02,AK,2021-09-22,61.1,69.6,0.0,853.7319052627703,1.7734922928117627,0.21738620689655172,733017
02,AK,2021-09-29,62.3,70.2,,1150.8600755507716,11.595911145307682,0.21738620689655172,733017
02,AK,2021-10-06,62.9,70.8,0.0,783.6107484546743,2.4556047131239795,0.21738620689655172,733017
02,AK,2021-10-13,63.3,71.3,0.0,842.6816840537123,3.683407069685969,0.21738620689655172,733017
